КодКатегории,ЧастотаПродаж,Цена,ДлинаЕд,ДлинаЕд.1,ШиринаЕд,ШиринаЕд.1,ВысотаЕд,ВысотаЕд.1,Остаток,ВсегоТовара,Количество,НаВитрине,Транзит,Транзит.1,НаСкладе
EY68966,0.0019164282,6999.0,0.3499999940395355,0,0.3160000145435333,0,0.270000010728836,0,,0,,0,,0,0.0
GF19434,1.076057e-06,2599.0,0.2599999904632568,0,0.2399999946355819,0,0.3849999904632568,0,,0,,0,,0,0.0
GF18395,0.020848636,810.0,0.3300000131130218,0,0.0549999997019767,0,0.1199999973177909,0,,0,,0,,0,0.0
GF26921,1.1324025e-06,5799.0,0.2800000011920929,0,0.2899999916553497,0,0.4199999868869781,0,0.0,0,,0,0.0,0,0.0
FE43821,0.020234011,120.0,0.270000010728836,0,0.3300000131130218,0,0.003000000026077,0,,0,,0,,0,0.0
FE43821,0.01201944,69.0,0.2150000035762787,0,0.270000010728836,0,0.003000000026077,0,,0,,0,,0,0.0
MA45169,0.01143981,7199.0,0.4300000071525574,0,0.2800000011920929,0,0.3700000047683716,0,0.0,0,,0,0.0,0,0.0
GF26851,1.3415663e-06,16999.0,0.4799999892711639,0,0.270000010728836,0,0.2599999904632568,0,,0,,0,,0,0.0
GF18405,0.014173318,599.0,0.1700000017881393,0,0.0900000035762786,0,0.0850000008940696,0,,0,,0,,0,0.0
GF19412,0.016368091,50999.0,,0,,0,,0,,0,,0,,0,0.0
GF20762,9.984914e-07,1599.0,0.2399999946355819,0,0.0549999997019767,0,0.0549999997019767,0,,0,,0,,0,0.0
GF20762,9.984914e-07,1750.0,0.2399999946355819,0,0.0549999997019767,0,0.0549999997019767,0,,0,,0,,0,0.0
GF20762,9.984914e-07,4199.0,0.3449999988079071,0,0.0549999997019767,0,0.1150000020861625,0,,0,,0,,0,0.0
GF20762,9.984914e-07,4099.0,0.0900000035762786,0,0.0900000035762786,0,0.3700000047683716,0,,0,,0,,0,0.0
FE38031,0.0033503142,47999.0,,0,,0,,0,,0,,0,,0,0.0
GF18208,1.183283e-06,43999.0,,0,,0,,0,,0,,0,,0,0.0
GF18208,1.183283e-06,35999.0,,0,,0,,0,,0,,0,,0,0.0
GF18208,0.008036244,45999.0,,0,,0,,0,,0,,0,,0,0.0
GF18208,1.183283e-06,,,0,,0,,0,,0,,0,,0,0.0
GF18208,1.183283e-06,79999.0,,0,,0,,0,,0,,0,,0,0.0
GF18402,1.0670701e-06,399.0,,0,,0,,0,,0,,0,,0,0.0
GF18402,0.012590361,470.0,,0,,0,,0,,0,,0,,0,0.0
MA10192,0.007642643,799.0,,0,,0,,0,,0,,0,,0,0.0
GF30928,9.296875e-07,39899.0,0.7599999904632568,0,0.3400000035762787,0,0.2800000011920929,0,,0,,0,,0,0.0
MA00327,1.2395899e-06,799.0,0.2300000041723251,0,0.1899999976158142,0,0.1099999994039535,0,,0,,0,,0,0.0
MA00324,1.0955742e-06,50.0,0.4799999892711639,0,0.0799999982118606,0,0.0199999995529651,0,,0,,0,,0,0.0
MA86011,1.0715145e-06,1599.0,0.2000000029802322,0,0.1099999994039535,0,0.25,0,,0,,0,,0,0.0
GF18208,1.183283e-06,38999.0,0.5,0,0.0700000002980232,0,0.3100000023841858,0,,0,,0,,0,0.0
GF18388,1.0955317e-06,950.0,,0,,0,,0,,0,,0,,0,0.0
MA00325,0.024565881,699.0,0.5049999952316284,0,0.2199999988079071,0,0.0299999993294477,0,,0,,0,,0,0.0
GF21575,0.020231418,1299.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19430,0.026606722,12999.0,0.6200000047683716,0,0.3199999928474426,0,0.3199999928474426,0,0.0,0,,0,0.0,0,0.0
MA76009,0.003722116,499.0,0.1800000071525573,0,0.1199999973177909,0,0.0099999997764825,0,1.0,0,1.0,0,0.0,0,0.0
GF30175,1.3388795e-06,3499.0,0.1700000017881393,0,0.1700000017881393,0,0.270000010728836,0,,0,,0,,0,0.0
GF24121,0.045459792,2399.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
EY89691,1.0946418e-06,2999.0,0.3000000119209289,0,0.1000000014901161,0,0.449999988079071,0,,0,,0,,0,0.0
EY89691,1.0946418e-06,2299.0,0.3300000131130218,0,0.1299999952316284,0,0.4000000059604645,0,,0,,0,,0,0.0
GF18535,0.013927199,180.0,,0,,0,,0,,0,,0,,0,0.0
FE43822,1.0205841e-06,610.0,0.1800000071525573,0,0.0750000029802322,0,0.0700000002980232,0,,0,,0,,0,0.0
FE43822,1.0205841e-06,699.0,0.209999993443489,0,0.0949999988079071,0,0.0900000035762786,0,,0,,0,,0,0.0
GF30960,0.003678625,999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF30960,0.003678625,1199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18330,0.005620159,1999.0,0.324999988079071,0,0.0649999976158142,0,0.1599999964237213,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,,0.1099999994039535,0,0.0149999996647238,0,0.1949999928474426,0,,0,,0,,0,0.0
GF30129,0.010003625,1450.0,0.1099999994039535,0,0.0149999996647238,0,0.1949999928474426,0,,0,,0,,0,0.0
GF18208,0.01488846,52999.0,0.4699999988079071,0,0.0750000029802322,0,0.2849999964237213,0,,0,,0,,0,0.0
GF18335,0.013368138,16799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA10192,1.060153e-06,1399.0,0.209999993443489,0,0.1599999964237213,0,0.050000000745058,0,,0,,0,,0,0.0
GF18308,0.0034470125,299.0,0.1199999973177909,0,0.0900000035762786,0,0.1400000005960464,0,,0,,0,,0,0.0
GF20761,1.030433e-06,699.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
MA04831,1.0858896e-06,499.0,0.4000000059604645,0,0.1199999973177909,0,0.1449999958276748,0,,0,,0,,0,0.0
MA00329,0.004705641,199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18250,0.028181517,15999.0,0.1850000023841858,0,0.0949999988079071,0,0.0599999986588954,0,1.0,0,1.0,0,0.0,0,0.0
MA09650,0.01896983,8999.0,0.550000011920929,0,0.4699999988079071,0,0.6600000262260437,0,,0,,0,,0,0.0
GF27459,1.0187396e-06,,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
EY66593,0.006839344,399.0,0.1899999976158142,0,0.1099999994039535,0,0.0199999995529651,0,,0,,0,,0,0.0
GF18438,0.03256561,2499.0,0.3600000143051147,0,0.270000010728836,0,0.0599999986588954,0,,0,,0,,0,0.0
MA00289,1.0385183e-06,3999.0,0.209999993443489,0,0.25,0,0.1000000014901161,0,,0,,0,,0,0.0
GF27381,0.0051805205,4999.0,,0,,0,,0,,0,,0,,0,0.0
GF27381,0.006563214,4999.0,,0,,0,,0,,0,,0,,0,0.0
EY80857,1.1501627e-06,9999.0,,0,,0,,0,,0,,0,,0,0.0
EY80857,0.005960527,3499.0,,0,,0,,0,0.0,0,,0,0.0,0,0.0
EY80857,0.005960527,3499.0,,0,,0,,0,,0,,0,,0,0.0
GF18392,1.0506865e-06,2999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA76021,1.1099781e-06,2299.0,,0,,0,,0,,0,,0,,0,0.0
MA76012,0.0018596954,750.0,0.1400000005960464,0,0.209999993443489,0,0.0149999996647238,0,,0,,0,,0,0.0
MA00330,0.00671261,2499.0,0.2000000029802322,0,0.2000000029802322,0,0.2300000041723251,0,,0,,0,,0,0.0
FE25130,1.0020505e-06,9999.0,0.25,0,0.1599999964237213,0,0.1299999952316284,0,,0,,0,,0,0.0
GF18259,0.008733356,999.0,,0,,0,,0,,0,,0,,0,0.0
GF18165,0.015843226,8999.0,0.5400000214576721,0,0.2899999916553497,0,0.5400000214576721,0,,0,,0,,0,0.0
GF18250,0.021744428,7499.0,,0,,0,,0,,0,,0,,0,0.0
FE44292,0.0036013522,84999.0,0.5249999761581421,0,0.4199999868869781,0,0.3600000143051147,0,,0,,0,,0,0.0
GF20752,0.009684273,799.0,,0,,0,,0,,0,,0,,0,0.0
GF18246,0.0045456924,7299.0,0.1899999976158142,0,0.1299999952316284,0,0.0299999993294477,0,,0,,0,,0,0.0
MA10192,1.060153e-06,9999.0,0.1150000020861625,0,0.0649999976158142,0,0.1749999970197677,0,,0,,0,,0,0.0
GF20758,0.0029328535,499.0,0.1899999976158142,0,0.2300000041723251,0,0.0549999997019767,0,,0,,0,,0,0.0
GF18165,0.0036580993,3999.0,0.5249999761581421,0,0.2549999952316284,0,0.4850000143051147,0,,0,,0,,0,0.0
GF18405,0.011220615,499.0,0.2000000029802322,0,0.1199999973177909,0,0.0700000002980232,0,,0,,0,,0,0.0
MA09650,1.0757792e-06,13999.0,0.5899999737739563,0,0.5799999833106995,0,0.8700000047683716,0,,0,,0,,0,0.0
GF18388,0.073000215,499.0,0.1000000014901161,0,0.1199999973177909,0,0.0149999996647238,0,0.0,0,,0,0.0,0,0.0
GF18388,0.009099001,750.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF18388,0.014547325,1299.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18388,1.0955317e-06,1399.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18335,0.011618223,23999.0,0.8899999856948853,0,0.1899999976158142,0,0.5400000214576721,0,,0,,0,,0,0.0
GF21566,0.0036460974,6999.0,0.1800000071525573,0,0.0799999982118606,0,0.2000000029802322,0,,0,,0,,0,0.0
MA45071,0.0035156116,4199.0,0.324999988079071,0,0.1400000005960464,0,0.1800000071525573,0,,0,,0,,0,0.0
GF18324,1.035347e-06,119999.0,0.3400000035762787,0,0.1500000059604644,0,0.4000000059604645,0,,0,,0,,0,0.0
MA00289,0.012203105,1599.0,0.2000000029802322,0,0.1000000014901161,0,0.2000000029802322,0,,0,,0,,0,0.0
GF19415,0.01376946,29999.0,0.6299999952316284,0,0.5299999713897705,0,0.8600000143051147,0,,0,,0,,0,0.0
GF30163,0.0035753115,899.0,0.3400000035762787,0,0.0850000008940696,0,0.050000000745058,0,,0,,0,,0,0.0
GF18238,1.0211598e-06,2099.0,0.0399999991059303,0,0.0399999991059303,0,0.0599999986588954,0,,0,,0,,0,0.0
GF20761,1.030433e-06,2750.0,0.3199999928474426,0,0.1099999994039535,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18216,1.0280837e-06,950.0,0.1800000071525573,0,0.1000000014901161,0,0.050000000745058,0,,0,,0,,0,0.0
GF18335,0.011820139,20899.0,0.699999988079071,0,0.2349999994039535,0,0.4749999940395355,0,,0,,0,,0,0.0
GF19346,1.0222051e-06,9499.0,0.3899999856948852,0,0.1899999976158142,0,0.1000000014901161,0,,0,,0,,0,0.0
GF18250,0.019005049,69999.0,0.181999996304512,0,0.096000000834465,0,0.0649999976158142,0,,0,,0,,0,0.0
GF20878,1.0651094e-06,1399.0,,0,,0,,0,,0,,0,,0,0.0
MA00289,0.022725204,1799.0,0.209999993443489,0,0.1099999994039535,0,0.2399999946355819,0,1.0,0,1.0,0,0.0,0,0.0
GF19429,1.0917378e-06,2199.0,0.3100000023841858,0,0.1599999964237213,0,0.1199999973177909,0,,0,,0,,0,0.0
GF18208,0.0039430936,49999.0,0.3589999973773956,0,0.0700000002980232,0,0.2399999946355819,0,,0,,0,,0,0.0
GF18208,1.183283e-06,29999.0,0.4699999988079071,0,0.0700000002980232,0,0.3000000119209289,0,,0,,0,,0,0.0
GF20747,1.0921349e-06,49999.0,0.5299999713897705,0,0.2949999868869781,0,0.5099999904632568,0,,0,,0,,0,0.0
GF18535,0.025933033,199.0,,0,,0,,0,,0,,0,,0,0.0
FE43822,0.0034009265,1499.0,0.1650000065565109,0,0.1099999994039535,0,0.1099999994039535,0,,0,,0,,0,0.0
GF18290,0.013466245,,0.6000000238418579,0,0.1199999973177909,0,0.4000000059604645,0,,0,,0,,0,0.0
GF18520,0.007770671,11499.0,0.800000011920929,0,0.1400000005960464,0,0.5199999809265137,0,,0,,0,,0,0.0
GF30954,0.0027728037,1399.0,0.2249999940395355,0,0.0299999993294477,0,0.0649999976158142,0,,0,,0,,0,0.0
GF18217,0.003338585,4699.0,0.1199999973177909,0,0.1500000059604644,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18388,0.003650677,1999.0,0.1500000059604644,0,0.0149999996647238,0,0.1000000014901161,0,,0,,0,,0,0.0
GF18392,0.012096508,6099.0,0.3300000131130218,0,0.1400000005960464,0,0.2199999988079071,0,,0,,0,,0,0.0
GF29319,0.006337841,69999.0,0.8999999761581421,0,0.699999988079071,0,1.7999999523162842,0,,0,,0,,0,0.0
GF21575,0.1417542,1199.0,0.1599999964237213,0,0.050000000745058,0,0.1599999964237213,0,3.0,0,3.0,0,0.0,0,0.0
GF20768,0.001839921,5999.0,0.4199999868869781,0,0.1099999994039535,0,0.1400000005960464,0,,0,,0,,0,0.0
GF20768,1.1046153e-06,19199.0,0.6399999856948853,0,0.1700000017881393,0,0.1400000005960464,0,,0,,0,,0,0.0
GF20768,1.1046153e-06,5999.0,0.4199999868869781,0,0.1400000005960464,0,0.1099999994039535,0,,0,,0,,0,0.0
GF27458,8.940137e-07,199.0,0.1299999952316284,0,0.1299999952316284,0,0.0149999996647238,0,,0,,0,,0,0.0
MA10804,0.003615582,430.0,0.050000000745058,0,0.050000000745058,0,0.0799999982118606,0,,0,,0,,0,0.0
MA10223,1.2758621e-06,2050.0,0.0949999988079071,0,0.5199999809265137,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30166,2.209589e-06,2099.0,0.324999988079071,0,0.324999988079071,0,0.25,0,,0,,0,,0,0.0
GF18165,1.0977591e-06,7199.0,0.5199999809265137,0,0.270000010728836,0,0.4699999988079071,0,,0,,0,,0,0.0
GF18412,1.3591036e-06,66999.0,0.5,0,0.4000000059604645,0,0.5249999761581421,0,,0,,0,,0,0.0
GF18290,0.0067325616,,0.699999988079071,0,0.1299999952316284,0,0.4000000059604645,0,,0,,0,,0,0.0
GF18250,1.0732556e-06,24999.0,0.1800000071525573,0,0.0900000035762786,0,0.0549999997019767,0,,0,,0,,0,0.0
MA76021,0.020645594,1499.0,0.1000000014901161,0,0.0199999995529651,0,0.0799999982118606,0,,0,,0,,0,0.0
GF18375,0.01577011,250.0,0.1899999976158142,0,0.0599999986588954,0,0.0040000001899898,0,,0,,0,,0,0.0
MA00325,0.01127719,550.0,0.2599999904632568,0,0.1599999964237213,0,0.0299999993294477,0,,0,,0,,0,0.0
FE43822,1.0205841e-06,999.0,0.209999993443489,0,0.0799999982118606,0,0.0750000029802322,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,499.0,0.2000000029802322,0,0.0949999988079071,0,0.0049999998882412,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,499.0,0.2300000041723251,0,0.1199999973177909,0,0.0099999997764825,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,499.0,0.2000000029802322,0,0.0949999988079071,0,0.0040000001899898,0,,0,,0,,0,0.0
GF20765,0.018356964,2799.0,0.4900000095367431,0,0.1099999994039535,0,0.4199999868869781,0,,0,,0,,0,0.0
GF18308,1.034414e-06,499.0,,0,,0,,0,,0,,0,,0,0.0
GF19415,0.04870054,20499.0,0.0,0,0.0,0,0.0,0,1.0,0,,0,0.0,0,1.0
EY80857,0.014837099,1599.0,0.1800000071525573,0,0.0370000004768371,0,0.1199999973177909,0,,0,,0,,0,0.0
GF18178,0.01362135,12999.0,,0,,0,,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,599.0,,0,,0,,0,,0,,0,,0,0.0
GF19783,1.0615156e-06,1099.0,0.0900000035762786,0,0.0700000002980232,0,0.1000000014901161,0,,0,,0,,0,0.0
GF19783,0.009340275,1199.0,0.1500000059604644,0,0.0599999986588954,0,0.0949999988079071,0,,0,,0,,0,0.0
GF19783,0.0057841986,1299.0,0.1500000059604644,0,0.0599999986588954,0,0.0949999988079071,0,,0,,0,,0,0.0
GF30997,0.010641425,2199.0,,0,,0,,0,,0,,0,,0,0.0
GF22096,0.013525129,1099.0,0.1899999976158142,0,0.1150000020861625,0,0.0799999982118606,0,,0,,0,,0,0.0
GF22096,0.008763069,1199.0,0.1899999976158142,0,0.1150000020861625,0,0.0799999982118606,0,,0,,0,,0,0.0
GF22096,1.460755e-06,1199.0,0.1899999976158142,0,0.1150000020861625,0,0.0799999982118606,0,,0,,0,,0,0.0
GF22096,0.009736907,1099.0,0.1000000014901161,0,0.0700000002980232,0,0.1850000023841858,0,,0,,0,,0,0.0
GF23091,9.516524e-07,9999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,640.0,0.1000000014901161,0,0.0700000002980232,0,0.050000000745058,0,,0,,0,,0,0.0
GF26918,0.04978886,3999.0,,0,,0,,0,0.0,0,,0,1.0,0,0.0
GF18156,9.73913e-07,49999.0,,0,,0,,0,,0,,0,,0,0.0
GF18259,0.0055796294,399.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18248,0.025591908,799.0,0.1199999973177909,0,0.0799999982118606,0,0.0599999986588954,0,2.0,0,1.0,0,0.0,0,1.0
MA45169,0.11668736,13999.0,0.6200000047683716,0,0.2800000011920929,0,0.4300000071525574,0,2.0,0,1.0,0,0.0,0,1.0
GF26805,0.0047745225,4999.0,0.1700000017881393,0,0.1199999973177909,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18402,0.027472453,470.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF18415,0.0028856618,46999.0,0.5099999904632568,0,0.5,0,0.4000000059604645,0,,0,,0,,0,0.0
MA86042,1.3101828e-06,4599.0,,0,,0,,0,,0,,0,,0,0.0
MA00325,0.003632151,,0.4399999976158142,0,0.1000000014901161,0,0.25,0,,0,,0,,0,0.0
MA00327,1.2395899e-06,1199.0,0.1899999976158142,0,0.1500000059604644,0,0.1400000005960464,0,,0,,0,,0,0.0
FE25130,0.011867728,8999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
EY37862,0.030620812,14399.0,0.3350000083446502,0,0.0549999997019767,0,0.1800000071525573,0,,0,,0,,0,0.0
GF20747,0.012608369,31999.0,0.4399999976158142,0,0.4000000059604645,0,0.2399999946355819,0,,0,,0,,0,0.0
GF30129,0.010594284,499.0,0.1949999928474426,0,0.050000000745058,0,0.0010000000474974,0,,0,,0,,0,0.0
GF18281,0.014263885,16999.0,0.9300000071525574,0,0.2750000059604645,0,0.4399999976158142,0,1.0,0,,0,0.0,0,1.0
EY23975,0.03482119,2599.0,0.2080000042915344,0,0.0949999988079071,0,0.0939999967813491,0,1.0,0,1.0,0,0.0,0,0.0
GF20878,0.00888555,1799.0,,0,,0,,0,,0,,0,,0,0.0
GF18165,1.0977591e-06,6899.0,0.550000011920929,0,0.2800000011920929,0,0.4900000095367431,0,,0,,0,,0,0.0
GF18165,1.0977591e-06,4599.0,0.550000011920929,0,0.2800000011920929,0,0.5,0,,0,,0,,0,0.0
GF18165,1.0977591e-06,7999.0,0.550000011920929,0,0.2800000011920929,0,0.4900000095367431,0,,0,,0,,0,0.0
GF18165,1.0977591e-06,5799.0,0.5400000214576721,0,0.270000010728836,0,0.5099999904632568,0,,0,,0,,0,0.0
GF18704,1.0725312e-06,199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19443,1.0222665e-06,1699.0,0.2000000029802322,0,0.2199999988079071,0,0.0599999986588954,0,,0,,0,,0,0.0
GF19443,0.04840896,1299.0,0.2300000041723251,0,0.2450000047683715,0,0.0649999976158142,0,0.0,0,0.0,0,2.0,0,0.0
FE04919,1.3140975e-06,6499.0,0.4149999916553497,0,0.2549999952316284,0,0.3050000071525574,0,,0,,0,,0,0.0
GF18437,0.003319927,1450.0,0.1599999964237213,0,0.1000000014901161,0,0.0900000035762786,0,,0,,0,,0,0.0
GF26831,0.019463146,999.0,0.2349999994039535,0,0.2300000041723251,0,0.3300000131130218,0,,0,,0,,0,0.0
GF26831,0.027964432,1350.0,0.3600000143051147,0,0.270000010728836,0,0.270000010728836,0,,0,,0,,0,0.0
MA76012,0.0013386682,299.0,0.2000000029802322,0,0.2000000029802322,0,0.0099999997764825,0,,0,,0,,0,0.0
GF20759,0.016184775,650.0,0.2049999982118606,0,0.0649999976158142,0,0.1199999973177909,0,,0,,0,,0,0.0
GF19422,0.008577192,17099.0,0.6000000238418579,0,0.4900000095367431,0,0.4900000095367431,0,,0,,0,,0,0.0
GF21566,0.012911058,1099.0,0.2399999946355819,0,0.1800000071525573,0,0.050000000745058,0,,0,,0,,0,0.0
MA00329,0.011176192,199.0,0.2800000011920929,0,0.2800000011920929,0,0.0299999993294477,0,,0,,0,,0,0.0
GF18405,0.011415621,699.0,0.2150000035762787,0,0.1150000020861625,0,0.0799999982118606,0,,0,,0,,0,0.0
GF20762,0.012281443,999.0,0.3700000047683716,0,0.0599999986588954,0,0.0900000035762786,0,,0,,0,,0,0.0
GF18208,0.011810407,68999.0,,0,,0,,0,,0,,0,,0,0.0
MA85180,0.0034501217,1799.0,0.1700000017881393,0,0.0900000035762786,0,0.2000000029802322,0,,0,,0,,0,0.0
MA85180,0.015026428,1399.0,0.1700000017881393,0,0.0900000035762786,0,0.2000000029802322,0,,0,,0,,0,0.0
MA03352,1.1501627e-06,350.0,0.0599999986588954,0,0.0399999991059303,0,0.1299999952316284,0,,0,,0,,0,0.0
MA03352,1.1501627e-06,350.0,0.0599999986588954,0,0.0399999991059303,0,0.1199999973177909,0,,0,,0,,0,0.0
GF18136,0.018307086,1350.0,0.2000000029802322,0,0.1899999976158142,0,0.0549999997019767,0,,0,,0,,0,0.0
GF18156,0.010961099,3199.0,0.1700000017881393,0,0.1150000020861625,0,0.0900000035762786,0,,0,,0,,0,0.0
GF19412,1.0757792e-06,69999.0,0.6000000238418579,0,0.75,0,2.0799999237060547,0,,0,,0,,0,0.0
GF18250,0.019103948,3799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA07228,0.005720065,16999.0,0.7400000095367432,0,0.2399999946355819,0,0.25,0,,0,,0,,0,0.0
MA76021,0.006558861,999.0,0.1700000017881393,0,0.135000005364418,0,0.0049999998882412,0,,0,,0,,0,0.0
MA00333,0.009969481,450.0,0.3549999892711639,0,0.0350000001490116,0,0.2800000011920929,0,,0,,0,,0,0.0
GF18395,1.1594041e-06,1099.0,0.4050000011920929,0,0.0850000008940696,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18281,0.0097570475,6599.0,0.9649999737739564,0,0.2899999916553497,0,0.2599999904632568,0,,0,,0,,0,0.0
GF30161,0.0034661598,1050.0,0.3199999928474426,0,0.0649999976158142,0,0.3050000071525574,0,,0,,0,,0,0.0
GF18165,1.0977591e-06,11799.0,0.5799999833106995,0,0.3350000083446502,0,0.574999988079071,0,,0,,0,,0,0.0
GF26851,0.0044705463,5350.0,0.4300000071525574,0,0.2599999904632568,0,0.1800000071525573,0,,0,,0,,0,0.0
GF18300,0.005259854,1550.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18300,0.03219009,1699.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF24119,1.1573155e-06,3999.0,0.3109999895095825,0,0.0750000029802322,0,0.2660000026226043,0,,0,,0,,0,0.0
GF18392,1.0506865e-06,14799.0,0.5,0,0.25,0,0.2800000011920929,0,,0,,0,,0,0.0
EY23865,1.1779733e-06,1199.0,0.1099999994039535,0,0.1099999994039535,0,0.3100000023841858,0,,0,,0,,0,0.0
MA63751,1.2053746e-06,2199.0,,0,,0,,0,,0,,0,,0,0.0
GF19412,0.012909351,30999.0,1.899999976158142,0,0.6800000071525574,0,0.6600000262260437,0,,0,,0,,0,0.0
GF24123,0.032361407,2699.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF24118,0.010223859,1550.0,,0,,0,,0,,0,,0,,0,0.0
GF24118,0.0060215313,1599.0,,0,,0,,0,,0,,0,,0,0.0
GF24118,0.010223859,2450.0,,0,,0,,0,,0,,0,,0,0.0
GF24118,1.1619343e-06,3299.0,,0,,0,,0,,0,,0,,0,0.0
MA10209,1.1624413e-06,199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA00325,0.040866427,1999.0,0.4000000059604645,0,0.2000000029802322,0,0.0900000035762786,0,1.0,0,,0,0.0,0,1.0
GF18259,0.0055796294,850.0,,0,,0,,0,,0,,0,,0,0.0
GF20758,0.0029328535,9399.0,0.1850000023841858,0,0.1899999976158142,0,0.0700000002980232,0,,0,,0,,0,0.0
EY80857,1.1501627e-06,,0.1000000014901161,0,0.1000000014901161,0,0.0450000017881393,0,,0,,0,,0,0.0
GF18209,0.007697723,52999.0,,0,,0,,0,,0,,0,,0,0.0
GF19424,0.009039033,999.0,0.1800000071525573,0,0.0700000002980232,0,0.0700000002980232,0,,0,,0,,0,0.0
GF19424,0.04838771,1799.0,0.2129999995231628,0,0.1899999976158142,0,0.2599999904632568,0,1.0,0,,0,0.0,0,1.0
GF18437,9.96277e-07,4999.0,0.2000000029802322,0,0.1049999967217445,0,0.0949999988079071,0,,0,,0,,0,0.0
MA45169,1.0037037e-06,20999.0,0.449999988079071,0,0.270000010728836,0,0.449999988079071,0,,0,,0,,0,0.0
GF19438,1.0245766e-06,1750.0,0.3300000131130218,0,0.209999993443489,0,0.2349999994039535,0,,0,,0,,0,0.0
GF18704,1.0725312e-06,50.0,,0,,0,,0,,0,,0,,0,0.0
GF18405,0.011415621,399.0,0.2000000029802322,0,0.1500000059604644,0,0.0450000017881393,0,,0,,0,,0,0.0
GF19429,0.008825053,1099.0,,0,,0,,0,,0,,0,,0,0.0
GF18392,0.0035012376,5099.0,0.3899999856948852,0,0.3400000035762787,0,0.1599999964237213,0,,0,,0,,0,0.0
EY80857,1.1501627e-06,1599.0,0.0900000035762786,0,0.0900000035762786,0,0.0350000001490116,0,,0,,0,,0,0.0
GF20759,0.01825871,,0.3499999940395355,0,0.1500000059604644,0,0.2399999946355819,0,,0,,0,,0,0.0
GF18178,0.00366085,54749.0,0.4099999964237213,0,0.2349999994039535,0,0.3700000047683716,0,,0,,0,,0,0.0
GF18136,0.011305017,699.0,0.1500000059604644,0,0.0399999991059303,0,0.2300000041723251,0,0.0,0,,0,0.0,0,0.0
GF18405,0.0035444908,599.0,0.0900000035762786,0,0.1199999973177909,0,0.0399999991059303,0,,0,,0,,0,0.0
GF18388,1.0955317e-06,2999.0,0.1299999952316284,0,0.1000000014901161,0,0.0099999997764825,0,,0,,0,,0,0.0
GF19788,1.1619485e-06,1999.0,0.2000000029802322,0,0.1400000005960464,0,0.0900000035762786,0,,0,,0,,0,0.0
EY68966,0.008091032,5999.0,0.449999988079071,0,0.5,0,0.6000000238418579,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,3799.0,0.1949999928474426,0,0.1550000011920929,0,0.125,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,4999.0,0.2049999982118606,0,0.1949999928474426,0,0.0799999982118606,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,,0.1000000014901161,0,0.1000000014901161,0,0.0949999988079071,0,,0,,0,,0,0.0
GF18430,0.0040571927,2999.0,0.1749999970197677,0,0.1150000020861625,0,0.0799999982118606,0,,0,,0,,0,0.0
GF18430,1.2175229e-06,2650.0,0.1749999970197677,0,0.1150000020861625,0,0.0799999982118606,0,,0,,0,,0,0.0
GF18430,0.0168006,4999.0,0.1150000020861625,0,0.1150000020861625,0,0.1000000014901161,0,,0,,0,,0,0.0
GF18705,0.003603067,750.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
